ID,Uniqueid,Lat,Long,School,Address,City,Zip,Phone,Grades,BoundaryGrades,GradesLong,Type,Typenum,Classification,Boundary,Marker,Polygon,ProgramType,Rating,Count,Growth,Attainment,Culture,Mobility,Dress,ADA,Reading,Math,ACT,Graduation,College
609798,226,41.958938,-87.73402,BELDING,4257 N TRIPP AVE,"Chicago, IL",60641,(773)534-3590,PK-8,K-8,"PK,K,1,2,3,4,5,6,7,8",Elementary School,1,Attendance Area School,Attendance Area School,blue_blank,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-87.734811,41.964452,0.0 -87.735,41.964583,0.0 -87.735787,41.965123,0.0 -87.735766,41.964517,0.0 -87.747084,41.964387,0.0 -87.746975,41.963828,0.0 -87.746745,41.963267,0.0 -87.74609,41.962376,0.0 -87.745282,41.96178,0.0 -87.74354,41.960776,0.0 -87.744749,41.960763,0.0 -87.74456,41.960655,0.0 -87.744684,41.960654,0.0 -87.743734,41.959591,0.0 -87.74347,41.959175,0.0 -87.743288,41.958722,0.0 -87.743195,41.958188,0.0 -87.742877,41.957133,0.0 -87.742795,41.953988,0.0 -87.742926,41.953482,0.0 -87.742736,41.953115,0.0 -87.742663,41.95057,0.0 -87.740115,41.949016,0.0 -87.74053,41.949876,0.0 -87.727514,41.95004,0.0 -87.727538,41.950913,0.0 -87.727623,41.953656,0.0 -87.72515,41.953692,0.0 -87.725226,41.955518,0.0 -87.722768,41.955531,0.0 -87.722788,41.95619,0.0 -87.727795,41.959622,0.0 -87.727834,41.960955,0.0 -87.729699,41.960935,0.0 -87.734811,41.964452,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon>",Specific_Aptitude||,Level 2+,563,Average,Above Average,Well Organized,17.6,Y,No/unknown accessibility,77th,61st,,,
609799,227,41.94953,-87.686018,BELL,3730 N OAKLEY AVE,"Chicago, IL",60618,(773)534-5150,K-8,K-8,"K,1,2,3,4,5,6,7,8",Elementary School,1,Attendance Area School/Regional Gifted Center,Attendance Area School,blue_blank,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-87.678725,41.954114,0.0 -87.67876,41.954165,0.0 -87.690252,41.953994,0.0 -87.694549,41.954,0.0 -87.694653,41.953689,0.0 -87.695502,41.952622,0.0 -87.695782,41.95219,0.0 -87.696846,41.950248,0.0 -87.696834,41.9497,0.0 -87.696581,41.948399,0.0 -87.696345,41.947619,0.0 -87.69621,41.946704,0.0 -87.688263,41.946739,0.0 -87.688212,41.944927,0.0 -87.684571,41.944971,0.0 -87.684625,41.946792,0.0 -87.683412,41.946808,0.0 -87.683466,41.94863,0.0 -87.676186,41.948728,0.0 -87.67499,41.948744,0.0 -87.677501,41.952357,0.0 -87.678725,41.954114,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon>",Selective_Enrollment_RGC||,Level 1+,965,Above Average,Far Above Average,Organized,6.6,N,Generally accessible,98th,96th,,,
609800,228,41.710435,-87.61739,BENNETT,10115 S PRAIRIE AVE,"Chicago, IL",60628,(773)535-5460,PK-8,K-8,"PK,K,1,2,3,4,5,6,7,8",Elementary School,1,Attendance Area School,Attendance Area School,blue_blank,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-87.613942,41.712871,0.0 -87.614149,41.7219,0.0 -87.622613,41.721755,0.0 -87.623543,41.721724,0.0 -87.623894,41.721641,0.0 -87.624595,41.721633,0.0 -87.624615,41.720583,0.0 -87.624918,41.718763,0.0 -87.624896,41.717806,0.0 -87.62474,41.717119,0.0 -87.624436,41.71642,0.0 -87.623883,41.715594,0.0 -87.623273,41.714969,0.0 -87.623416,41.714681,0.0 -87.623611,41.714172,0.0 -87.623664,41.713702,0.0 -87.623564,41.708993,0.0 -87.619935,41.70905,0.0 -87.620215,41.707223,0.0 -87.618648,41.707247,0.0 -87.618549,41.7036,0.0 -87.611233,41.703707,0.0 -87.611283,41.705534,0.0 -87.611384,41.709182,0.0 -87.60895,41.709221,0.0 -87.609052,41.712867,0.0 -87.612493,41.712808,0.0 -87.612872,41.712752,0.0 -87.613514,41.71256,0.0 -87.613929,41.712509,0.0 -87.613942,41.712871,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon>",,Level 1,327,Far Above Average,Average,Moderately Organized,21.9,Y,No/unknown accessibility,41st,34th,,,
609803,229,41.950781,-87.664968,BLAINE,1420 W GRACE ST,"Chicago, IL",60613,(773)534-5750,PK-8,K-8,"PK,K,1,2,3,4,5,6,7,8",Elementary School,1,Attendance Area School,Attendance Area School,blue_blank,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-87.663383,41.956203,0.0 -87.663507,41.956405,0.0 -87.664157,41.956194,0.0 -87.669105,41.956136,0.0 -87.669055,41.954298,0.0 -87.674218,41.954223,0.0 -87.674166,41.952404,0.0 -87.671441,41.952441,0.0 -87.671358,41.949198,0.0 -87.671346,41.94879,0.0 -87.667697,41.948841,0.0 -87.667658,41.947017,0.0 -87.664021,41.947076,0.0 -87.663974,41.945251,0.0 -87.659127,41.945324,0.0 -87.659174,41.947156,0.0 -87.656522,41.94721,0.0 -87.657958,41.948994,0.0 -87.657521,41.949001,0.0 -87.657575,41.951082,0.0 -87.656812,41.951095,0.0 -87.656869,41.954459,0.0 -87.662256,41.954386,0.0 -87.663383,41.956203,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon>",Magnet_Cluster_Fine_Performing_Arts||,Level 1+,887,Above Average,Far Above Average,Well Organized,12.9,Y,No/unknown accessibility,99th,97th,,,
609804,230,42.003412,-87.697463,BOONE,6710 N WASHTENAW AVE,"Chicago, IL",60645,(773)534-2160,PK-8,K-8,"PK,K,1,2,3,4,5,6,7,8",Elementary School,1,Attendance Area School,Attendance Area School,blue_blank,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-87.690168,42.008638,0.0 -87.694972,42.008567,0.0 -87.694978,42.009468,0.0 -87.699765,42.009371,0.0 -87.699835,42.004873,0.0 -87.699648,41.997569,0.0 -87.689889,41.997738,0.0 -87.690168,42.008638,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon>",Magnet_Cluster_Fine_Performing_Arts||,Level 1,830,Above Average,Average,Well Organized,16.2,Y,No/unknown accessibility,69th,69th,,,
609805,231,41.749339,-87.669366,JOPLIN,7931 S HONORE ST,"Chicago, IL",60620,(773)535-3425,PK-8,K-8,"PK,K,1,2,3,4,5,6,7,8",Elementary School,1,Attendance Area School,Attendance Area School,blue_blank,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-87.682306,41.742828,0.0 -87.663257,41.743085,0.0 -87.663443,41.750365,0.0 -87.680477,41.75013,0.0 -87.680394,41.745497,0.0 -87.680783,41.745324,0.0 -87.681483,41.745153,0.0 -87.682734,41.745109,0.0 -87.682685,41.742824,0.0 -87.682306,41.742828,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon>",,Level 1,412,Above Average,Below Average,Well Organized,38.1,Y,No/unknown accessibility,29th,34th,,,
609806,232,41.754365,-87.557142,BRADWELL,7736 S BURNHAM AVE,"Chicago, IL",60649,(773)535-6600,PK-8,K-8,"PK,K,1,2,3,4,5,6,7,8",Elementary School,1,Attendance Area School,Attendance Area School,blue_blank,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-87.558126,41.757138,0.0 -87.560232,41.759088,0.0 -87.566379,41.758996,0.0 -87.566341,41.757166,0.0 -87.567562,41.757166,0.0 -87.567524,41.755354,0.0 -87.567456,41.751722,0.0 -87.566238,41.751736,0.0 -87.563813,41.751772,0.0 -87.563759,41.748448,0.0 -87.563754,41.748135,0.0 -87.560119,41.748186,0.0 -87.555261,41.748249,0.0 -87.555293,41.75007,0.0 -87.55176,41.750117,0.0 -87.551778,41.751025,0.0 -87.5525,41.751924,0.0 -87.558126,41.757138,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon>",,Level 2,636,Below Average,Below Average,Well Organized,53,Y,Generally accessible,11th,6th,,,
609807,233,41.753457,-87.708731,HAMPTON,3434 W 77TH ST,"Chicago, IL",60652,(773)535-4030,K-8,K-8,"K,1,2,3,4,5,6,7,8",Elementary School,1,Attendance Area School,Attendance Area School,blue_blank,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-87.712167,41.742965,0.0 -87.709571,41.745095,0.0 -87.708924,41.745555,0.0 -87.703714,41.749674,0.0 -87.702335,41.750541,0.0 -87.687016,41.757339,0.0 -87.688025,41.757322,0.0 -87.712565,41.756955,0.0 -87.712392,41.750872,0.0 -87.712209,41.750874,0.0 -87.712177,41.749793,0.0 -87.712308,41.749654,0.0 -87.712132,41.743369,0.0 -87.712167,41.742965,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon>",Magnet_Cluster_Fine_Performing_Arts||,Level 2+,551,Above Average,Average,Organized,18.2,Y,Fully Accessible,40th,34th,,,
609808,234,41.68666,-87.633632,HALEY,11411 S EGGLESTON AVE,"Chicago, IL",60628,(773)535-5340,PK-8,K-8,"PK,K,1,2,3,4,5,6,7,8",Elementary School,1,Attendance Area School,Attendance Area School,blue_blank,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-87.629873,41.677955,0.0 -87.630095,41.685241,0.0 -87.627695,41.68527,0.0 -87.627913,41.692534,0.0 -87.632851,41.692477,0.0 -87.642384,41.692364,0.0 -87.649176,41.69228,0.0 -87.647752,41.689465,0.0 -87.641918,41.677932,0.0 -87.641914,41.677822,0.0 -87.629873,41.677955,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon>",Magnet_Cluster_Fine_Performing_Arts_World_Language||,Level 1+,562,Far Above Average,Below Average,Well Organized,45.5,Y,No/unknown accessibility,21st,30th,,,
609809,235,41.930966,-87.696294,BRENTANO,2723 N FAIRFIELD AVE,"Chicago, IL",60647,(773)534-4100,PK-8,K-8,"PK,K,1,2,3,4,5,6,7,8",Elementary School,1,Attendance Area School,Attendance Area School,blue_blank,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-87.685805,41.93397,0.0 -87.685973,41.934041,0.0 -87.686608,41.934675,0.0 -87.686831,41.934915,0.0 -87.687034,41.93528,0.0 -87.687679,41.935907,0.0 -87.687993,41.936112,0.0 -87.687947,41.933995,0.0 -87.69038,41.933977,0.0 -87.690399,41.935731,0.0 -87.69049,41.935809,0.0 -87.70003,41.93574,0.0 -87.700173,41.935843,0.0 -87.700129,41.933909,0.0 -87.702578,41.933895,0.0 -87.702527,41.932067,0.0 -87.704987,41.932049,0.0 -87.704881,41.928411,0.0 -87.704874,41.928144,0.0 -87.70555,41.928148,0.0 -87.705757,41.928067,0.0 -87.70041,41.924787,0.0 -87.697418,41.924815,0.0 -87.69747,41.926638,0.0 -87.687715,41.926724,0.0 -87.68778,41.928643,0.0 -87.687228,41.929011,0.0 -87.684257,41.931401,0.0 -87.684004,41.931686,0.0 -87.683969,41.932224,0.0 -87.682846,41.932237,0.0 -87.682847,41.932336,0.0 -87.683064,41.932765,0.0 -87.683486,41.933433,0.0 -87.684274,41.933625,0.0 -87.685064,41.933699,0.0 -87.685263,41.933793,0.0 -87.685499,41.933806,0.0 -87.685805,41.93397,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon>",,Level 1,471,Above Average,Average,Well Organized,9.8,Y,No/unknown accessibility,66th,59th,,,
609810,236,41.949114,-87.798669,BRIDGE,3800 N NEW ENGLAND AVE,"Chicago, IL",60634,(773)534-3718,PK-8,K-8,"PK,K,1,2,3,4,5,6,7,8",Elementary School,1,Attendance Area School,Attendance Area School,blue_blank,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-87.786565,41.952924,0.0 -87.786811,41.960225,0.0 -87.794334,41.960038,0.0 -87.807296,41.953874,0.0 -87.807275,41.952772,0.0 -87.812231,41.952659,0.0 -87.811912,41.946678,0.0 -87.811368,41.946683,0.0 -87.811198,41.946645,0.0 -87.80948,41.946708,0.0 -87.809427,41.945223,0.0 -87.807011,41.945273,0.0 -87.806818,41.93982,0.0 -87.792114,41.940053,0.0 -87.792186,41.941892,0.0 -87.78984,41.941933,0.0 -87.78978,41.940183,0.0 -87.789777,41.940095,0.0 -87.786138,41.94016,0.0 -87.786216,41.942002,0.0 -87.786356,41.945224,0.0 -87.786313,41.945671,0.0 -87.786274,41.946165,0.0 -87.786565,41.952924,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon>",,Level 1+,1097,Far Above Average,Above Average,Organized,9.9,Y,No/unknown accessibility,79th,73rd,,,
609811,237,41.699726,-87.562084,BRIGHT,10740 S CALHOUN AVE,"Chicago, IL",60617,(773)535-6215,PK-8,K-8,"PK,K,1,2,3,4,5,6,7,8",Elementary School,1,Attendance Area School,Attendance Area School,blue_blank,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-87.573922,41.707745,0.0 -87.585153,41.720306,0.0 -87.585063,41.71742,0.0 -87.584947,41.713776,0.0 -87.584877,41.711142,0.0 -87.584986,41.71022,0.0 -87.585328,41.709067,0.0 -87.58555,41.708597,0.0 -87.586052,41.707778,0.0 -87.584474,41.707804,0.0 -87.58407,41.706907,0.0 -87.580278,41.701211,0.0 -87.579375,41.699686,0.0 -87.577823,41.697328,0.0 -87.576781,41.695753,0.0 -87.576553,41.695262,0.0 -87.57651,41.694861,0.0 -87.576547,41.692646,0.0 -87.576455,41.684788,0.0 -87.576306,41.684029,0.0 -87.575565,41.681328,0.0 -87.575494,41.680798,0.0 -87.575337,41.672516,0.0 -87.575326,41.669186,0.0 -87.57545,41.66285,0.0 -87.571858,41.662273,0.0 -87.571207,41.662201,0.0 -87.569269,41.662897,0.0 -87.56814,41.66318,0.0 -87.567743,41.663329,0.0 -87.567602,41.663497,0.0 -87.567252,41.664182,0.0 -87.565719,41.665582,0.0 -87.565216,41.665851,0.0 -87.564306,41.666015,0.0 -87.563964,41.666132,0.0 -87.561441,41.667854,0.0 -87.557836,41.670029,0.0 -87.557607,41.670119,0.0 -87.557367,41.670322,0.0 -87.555443,41.671503,0.0 -87.55487,41.671841,0.0 -87.553776,41.672272,0.0 -87.552778,41.673004,0.0 -87.552365,41.673673,0.0 -87.551577,41.675169,0.0 -87.551596,41.67559,0.0 -87.551779,41.67589,0.0 -87.552233,41.676998,0.0 -87.552186,41.679062,0.0 -87.55204,41.680671,0.0 -87.552032,41.681512,0.0 -87.552126,41.681995,0.0 -87.552436,41.685106,0.0 -87.552427,41.685844,0.0 -87.551998,41.690549,0.0 -87.551953,41.69206,0.0 -87.552057,41.692945,0.0 -87.552271,41.693951,0.0 -87.552884,41.695415,0.0 -87.553139,41.69584,0.0 -87.553324,41.696304,0.0 -87.553371,41.69692,0.0 -87.553306,41.697225,0.0 -87.55247,41.698467,0.0 -87.551704,41.699396,0.0 -87.551163,41.699712,0.0 -87.548038,41.700936,0.0 -87.547119,41.701502,0.0 -87.546243,41.70235,0.0 -87.545911,41.702775,0.0 -87.554917,41.702775,0.0 -87.554992,41.706397,0.0 -87.5588,41.7064,0.0 -87.563281,41.706403,0.0 -87.563259,41.70459,0.0 -87.570934,41.70447,0.0 -87.573922,41.707745,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon>",,Level 2+,293,Average,Below Average,Organized,24.2,Y,Generally accessible,26th,24th,,,
609812,238,41.882997,-87.670682,BROWN W,54 N HERMITAGE AVE,"Chicago, IL",60612,(773)534-7250,PK-8,7-8,"PK,K,1,2,3,4,5,6,7,8",Elementary School,1,Attendance Area School,Attendance Area School,blue_blank,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-87.64434,41.889041,0.0 -87.645355,41.889029,0.0 -87.645794,41.889082,0.0 -87.658837,41.888931,0.0 -87.658926,41.888958,0.0 -87.660486,41.888919,0.0 -87.660682,41.888869,0.0 -87.660851,41.888912,0.0 -87.667074,41.88886,0.0 -87.666985,41.885411,0.0 -87.666913,41.88513,0.0 -87.666642,41.875498,0.0 -87.660814,41.875601,0.0 -87.65835,41.875603,0.0 -87.655856,41.87554,0.0 -87.651296,41.875302,0.0 -87.636649,41.87557,0.0 -87.637072,41.876041,0.0 -87.637336,41.876478,0.0 -87.637665,41.877316,0.0 -87.637776,41.878118,0.0 -87.638102,41.879081,0.0 -87.638284,41.880378,0.0 -87.638188,41.882776,0.0 -87.637739,41.88573,0.0 -87.644249,41.885704,0.0 -87.64434,41.889041,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon>",Magnet_Cluster_Technology||,Level 2,291,Below Average,Below Average,Organized,40.1,Y,Generally accessible,18th,14th,,,
609812,239,41.882997,-87.670682,BROWN W,54 N HERMITAGE AVE,"Chicago, IL",60612,(773)534-7250,PK-8,K-8,"PK,K,1,2,3,4,5,6,7,8",Elementary School,1,Attendance Area School,Attendance Area School,blue_blank,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-87.667074,41.88886,0.0 -87.674407,41.888768,0.0 -87.674326,41.885911,0.0 -87.676771,41.885872,0.0 -87.676746,41.88502,0.0 -87.676745,41.88499,0.0 -87.674299,41.885077,0.0 -87.674244,41.883191,0.0 -87.676696,41.883155,0.0 -87.676505,41.875382,0.0 -87.671521,41.87546,0.0 -87.669118,41.875453,0.0 -87.666642,41.875498,0.0 -87.666913,41.88513,0.0 -87.666985,41.885411,0.0 -87.667074,41.88886,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon>",Magnet_Cluster_Technology||,Level 2,291,Below Average,Below Average,Organized,40.1,Y,Generally accessible,18th,14th,,,
609813,240,41.77162,-87.621746,BROWNELL,6741 S MICHIGAN AVE,"Chicago, IL",60637,(773)535-3030,PK-6,K-6,"PK,K,1,2,3,4,5,6",Elementary School,1,Attendance Area School,Attendance Area School,blue_blank,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-87.628861,41.780006,0.0 -87.630752,41.779986,0.0 -87.630718,41.779373,0.0 -87.63061,41.778879,0.0 -87.630338,41.778239,0.0 -87.630081,41.777848,0.0 -87.630059,41.777039,0.0 -87.628727,41.775887,0.0 -87.62843,41.775682,0.0 -87.628269,41.769108,0.0 -87.626671,41.769179,0.0 -87.624948,41.769202,0.0 -87.624918,41.76747,0.0 -87.624918,41.767341,0.0 -87.618529,41.767477,0.0 -87.618579,41.769288,0.0 -87.615361,41.769347,0.0 -87.615411,41.771193,0.0 -87.619274,41.774097,0.0 -87.619267,41.774215,0.0 -87.620837,41.775383,0.0 -87.622082,41.775827,0.0 -87.622579,41.776204,0.0 -87.624102,41.777102,0.0 -87.62509,41.777613,0.0 -87.628861,41.780006,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon>",,Level 2+,209,Average,Below Average,Organized,29.7,Y,No/unknown accessibility,16th,13th,,,
609815,241,41.760847,-87.576075,BOUCHET,7355 S JEFFERY BLVD,"Chicago, IL",60649,(773)535-0501,PK-8,K-8,"PK,K,1,2,3,4,5,6,7,8",Elementary School,1,Attendance Area School,Attendance Area School,blue_blank,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-87.565161,41.76447,0.0 -87.566329,41.765741,0.0 -87.56768,41.766145,0.0 -87.581234,41.766033,0.0 -87.585926,41.765984,0.0 -87.585681,41.756044,0.0 -87.585539,41.755135,0.0 -87.567524,41.755354,0.0 -87.567562,41.757166,0.0 -87.566341,41.757166,0.0 -87.566379,41.758996,0.0 -87.566456,41.762627,0.0 -87.563521,41.762655,0.0 -87.565161,41.76447,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon>",Magnet_Cluster_IB||,Level 1+,603,Far Above Average,Above Average,Well Organized,32.8,Y,No/unknown accessibility,72nd,44th,,,
609817,242,41.975754,-87.696556,BUDLONG,2701 W FOSTER AVE,"Chicago, IL",60625,(773)534-2591,PK-8,K-8,"PK,K,1,2,3,4,5,6,7,8",Elementary School,1,Attendance Area School,Attendance Area School,blue_blank,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-87.692566,41.977853,0.0 -87.692626,41.978604,0.0 -87.699016,41.978567,0.0 -87.698986,41.977652,0.0 -87.70523,41.977619,0.0 -87.704827,41.97628,0.0 -87.704731,41.975782,0.0 -87.708687,41.975756,0.0 -87.708661,41.974803,0.0 -87.708657,41.974689,0.0 -87.707797,41.974676,0.0 -87.704786,41.973963,0.0 -87.704043,41.973559,0.0 -87.703831,41.973061,0.0 -87.703575,41.971961,0.0 -87.703225,41.971249,0.0 -87.70257,41.97024,0.0 -87.702027,41.969632,0.0 -87.701889,41.969553,0.0 -87.701551,41.969205,0.0 -87.701445,41.96895,0.0 -87.701082,41.968523,0.0 -87.688912,41.968623,0.0 -87.68897,41.97042,0.0 -87.689227,41.977715,0.0 -87.692548,41.977692,0.0 -87.692566,41.977853,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon>",Specific_Aptitude||,Level 1+,793,Far Above Average,Above Average,Well Organized,11.3,Y,No/unknown accessibility,79th,70th,,,
609818,243,41.917598,-87.7827,BURBANK,2035 N MOBILE AVE,"Chicago, IL",60639,(773)534-3000,PK-8,K-8,"PK,K,1,2,3,4,5,6,7,8",Elementary School,1,Attendance Area School,Attendance Area School,blue_blank,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-87.775475,41.916551,0.0 -87.775521,41.917918,0.0 -87.773083,41.917954,0.0 -87.773291,41.923874,0.0 -87.785448,41.923686,0.0 -87.792414,41.923629,0.0 -87.79234,41.921203,0.0 -87.795173,41.921177,0.0 -87.795114,41.919285,0.0 -87.788283,41.916806,0.0 -87.787521,41.916578,0.0 -87.786691,41.916411,0.0 -87.785233,41.916416,0.0 -87.785235,41.916298,0.0 -87.77547,41.916414,0.0 -87.775475,41.916551,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon>",,Level 1+,933,Above Average,Average,Well Organized,12.7,Y,No/unknown accessibility,56th,50th,,,
609819,244,41.79676,-87.616141,BURKE,5356 S KING DR,"Chicago, IL",60615,(773)535-1325,PK-8,K-8,"PK,K,1,2,3,4,5,6,7,8",Elementary School,1,Attendance Area School,Attendance Area School,blue_blank,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-87.6126,41.806101,0.0 -87.612634,41.807632,0.0 -87.613863,41.807613,0.0 -87.626038,41.807423,0.0 -87.625988,41.805571,0.0 -87.624367,41.805628,0.0 -87.624279,41.801981,0.0 -87.622655,41.802009,0.0 -87.622464,41.794379,0.0 -87.620843,41.794407,0.0 -87.620807,41.792932,0.0 -87.615941,41.793009,0.0 -87.615808,41.787531,0.0 -87.615765,41.785707,0.0 -87.606043,41.785882,0.0 -87.606221,41.794973,0.0 -87.606359,41.800442,0.0 -87.606413,41.802259,0.0 -87.611292,41.802177,0.0 -87.611376,41.80583,0.0 -87.612593,41.805811,0.0 -87.6126,41.806101,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon>",,Level 2,440,Average,Below Average,Well Organized,48.8,Y,Generally accessible,16th,22nd,,,
609820,245,41.937937,-87.669853,BURLEY,1630 W BARRY AVE,"Chicago, IL",60657,(773)534-5475,PK-8,K-8,"PK,K,1,2,3,4,5,6,7,8",Elementary School,1,Attendance Area School,Attendance Area School,blue_blank,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-87.658974,41.939846,0.0 -87.659028,41.941668,0.0 -87.673944,41.941458,0.0 -87.6739,41.939634,0.0 -87.673446,41.93964,0.0 -87.673358,41.935995,0.0 -87.673671,41.935991,0.0 -87.673565,41.932348,0.0 -87.670832,41.932381,0.0 -87.670864,41.933285,0.0 -87.663599,41.933393,0.0 -87.66363,41.934305,0.0 -87.661204,41.934345,0.0 -87.661299,41.937989,0.0 -87.658908,41.938024,0.0 -87.658974,41.939846,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon>",Magnet_Cluster_Technology||,Level 1+,530,Far Above Average,Far Above Average,Well Organized,4.7,N,No/unknown accessibility,97th,95th,,,
609821,246,41.714402,-87.567131,BURNHAM,9928 S CRANDON AVE,"Chicago, IL",60617,(773)535-6530,PK-8,K-8,"PK,K,1,2,3,4,5,6,7,8",Elementary School,1,Attendance Area School,Attendance Area School,blue_blank,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-87.56074,41.723105,0.0 -87.560743,41.723263,0.0 -87.569327,41.723156,0.0 -87.573971,41.723097,0.0 -87.573972,41.723133,0.0 -87.575254,41.723117,0.0 -87.575253,41.723081,0.0 -87.575495,41.723078,0.0 -87.575496,41.723114,0.0 -87.577459,41.723089,0.0 -87.577458,41.723053,0.0 -87.577808,41.723049,0.0 -87.585147,41.722956,0.0 -87.586872,41.722931,0.0 -87.586886,41.72293,0.0 -87.585436,41.720621,0.0 -87.585153,41.720306,0.0 -87.573922,41.707745,0.0 -87.570934,41.70447,0.0 -87.563259,41.70459,0.0 -87.563281,41.706403,0.0 -87.5588,41.7064,0.0 -87.559011,41.721582,0.0 -87.559255,41.722134,0.0 -87.559621,41.722561,0.0 -87.559741,41.722666,0.0 -87.560728,41.722657,0.0 -87.56074,41.723105,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon>",,Level 2+,526,Average,Average,Organized,31.8,Y,Generally accessible,48th,28th,,,
609826,247,41.84545,-87.714927,CASTELLANOS,2524 S CENTRAL PARK AVE,"Chicago, IL",60623,(773)534-1620,4-8,4-8,"4,5,6,7,8",Middle School,2,Attendance Area School,Attendance Area School,orange_blank,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-87.710957,41.851718,0.0 -87.711139,41.851908,0.0 -87.711149,41.851999,0.0 -87.712568,41.851698,0.0 -87.724764,41.851554,0.0 -87.724658,41.847918,0.0 -87.719782,41.847992,0.0 -87.719734,41.846173,0.0 -87.716066,41.846212,0.0 -87.716016,41.844375,0.0 -87.711137,41.844442,0.0 -87.708694,41.844475,0.0 -87.70891,41.851731,0.0 -87.710577,41.851706,0.0 -87.710895,41.851653,0.0 -87.710957,41.851718,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon>",,Level 2,612,Average,Average,Not Yet Organized,17.7,Y,No/unknown accessibility,40th,44th,,,
